  forking is not supported on this platform

   INFO  Server running on [http://127.0.0.1:8000].  

  Press Ctrl+C to stop the server
  2026-05-21 13:22:19 /build/assets/app-CUnLiaIf.js ........................................................ ~ 2.77ms
  2026-05-21 13:22:19 /images/logo.svg ..................................................................... ~ 4.79ms
  2026-05-21 13:23:02 /admin/bookings .................................................................... ~ 516.94ms
  2026-05-21 13:23:02 /admin/bookings .................................................................... ~ 514.17ms
  2026-05-21 13:23:03 /build/assets/app-DkxuJA1c.css ....................................................... ~ 0.47ms
  2026-05-21 13:23:03 /build/assets/app-CUnLiaIf.js ........................................................ ~ 2.79ms
  2026-05-21 13:23:03 /images/logo.svg ..................................................................... ~ 5.53ms
  2026-05-21 13:23:23 /admin/bookings .................................................................... ~ 502.69ms
  2026-05-21 13:23:24 /build/assets/app-DkxuJA1c.css ....................................................... ~ 0.65ms
  2026-05-21 13:23:24 /build/assets/app-CUnLiaIf.js ........................................................ ~ 3.14ms
  2026-05-21 13:23:24 /images/logo.svg ..................................................................... ~ 5.25ms
  2026-05-21 13:23:25 /admin/bookings .................................................................... ~ 516.48ms
  2026-05-21 13:23:26 /build/assets/app-DkxuJA1c.css ....................................................... ~ 0.57ms
  2026-05-21 13:23:26 /build/assets/app-CUnLiaIf.js ........................................................ ~ 3.12ms
  2026-05-21 13:23:26 /images/logo.svg ..................................................................... ~ 6.04ms
  2026-05-21 13:23:31 /admin/bookings/1/status ........................................................... ~ 519.03ms
  2026-05-21 13:23:31 /admin/bookings .................................................................... ~ 509.50ms
  2026-05-21 13:23:31 /build/assets/app-DkxuJA1c.css ....................................................... ~ 0.59ms
  2026-05-21 13:23:31 /build/assets/app-CUnLiaIf.js ........................................................ ~ 2.78ms
  2026-05-21 13:23:31 /images/logo.svg ..................................................................... ~ 5.17ms
  2026-05-21 13:23:33 /admin/bookings .................................................................... ~ 516.75ms
  2026-05-21 13:23:33 /build/assets/app-DkxuJA1c.css ....................................................... ~ 0.79ms
  2026-05-21 13:23:33 /build/assets/app-CUnLiaIf.js ........................................................ ~ 3.22ms
  2026-05-21 13:23:33 /images/logo.svg ..................................................................... ~ 6.04ms
  2026-05-21 13:23:38 /dashboard ......................................................................... ~ 502.61ms
  2026-05-21 13:23:38 /admin/dashboard ................................................................... ~ 507.78ms
  2026-05-21 13:23:39 /build/assets/app-DkxuJA1c.css ....................................................... ~ 0.59ms
  2026-05-21 13:23:39 /build/assets/app-CUnLiaIf.js ........................................................ ~ 2.77ms
  2026-05-21 13:23:39 /images/logo.svg ..................................................................... ~ 4.92ms
  2026-05-21 13:23:40 /admin/payments .......................................................................... ~ 1s
  2026-05-21 13:23:41 /build/assets/app-DkxuJA1c.css ....................................................... ~ 0.48ms
  2026-05-21 13:23:41 /build/assets/app-CUnLiaIf.js ........................................................ ~ 2.53ms
  2026-05-21 13:23:41 /images/logo.svg ..................................................................... ~ 4.46ms
  2026-05-21 13:23:50 /admin/payments/1/process ................................................................ ~ 1s
  2026-05-21 13:23:51 /build/assets/app-DkxuJA1c.css ....................................................... ~ 0.83ms
  2026-05-21 13:23:51 /build/assets/app-CUnLiaIf.js ........................................................ ~ 3.62ms
  2026-05-21 13:23:51 /images/logo.svg ..................................................................... ~ 6.29ms
  2026-05-21 13:24:28 /admin/payments/1 .................................................................. ~ 503.78ms
  2026-05-21 13:24:28 /admin/payments/1/process .......................................................... ~ 510.94ms
  2026-05-21 13:24:29 /build/assets/app-DkxuJA1c.css ....................................................... ~ 0.62ms
  2026-05-21 13:24:29 /build/assets/app-CUnLiaIf.js ........................................................ ~ 2.84ms
